address,lifetime,most_active_day,activity_days,in_vs_out,num_in,num_out,median_delay,mean_delay,max_delay,min_delay,total_sent,total_recv,avg_out,avg_in,max_diff,addresses_in_out,class
1N32oLGE3Yp13GsJJxMcQsur5DPAcWsPME,12640230,3,57,2.333333333,49,21,80254.5,150455.9286,602120,2034,45.94,45.94,2.187619048,0.93755102,45.94,1,0
152PFUzax6HMJsGTabaZwV2EJRFXX6MKaj,20244537,3,51,2.875,46,16,31691.5,54357,180407,1411,341.25,351.2704013,21.328125,7.636313073,351.2704013,0,0
1M1FeAcyhMH3wnihnA1SHAfistkhgjCv1V,5708994,77,31,1.034883721,89,86,555,514.75,949,0,36.24,36.24,0.421395349,0.407191011,36.24,0,0
1FVgdd9onMgPrXWMgN9G4u8dsvBLtGLSkK,81130385,4,80,2.971428571,104,35,29572,68274.20833,389100,1594,332.9195,332.9195,9.511985714,3.201149038,332.9195,0,0
1ASx6YdjCGKmpoWJZZ6dSHeAFNEjhgZAq3,64534070,29,13,1.125,45,40,0,2324279.545,49690474,0,10.86510811,10.86510811,0.271627703,0.241446847,10.86510811,6,0
12udjrCo6PNsAdG3RbeHebZyPzLDHwUuyB,20439762,6,32,1.025641026,40,39,11557.5,18101.23077,46079,2326,50.30397717,50.30397717,1.289845568,1.257599429,50.30397717,0,0
14U4mixmouFRT2vZoQ5uLoCE3Q5ZDuCjpp,23815990,4,48,0.974358974,38,39,11016,84523.25807,950116,0,9,9,0.224358974,0.230263158,8.75,6,0
1jj7aejpkJuMkibuT3gyq2W9ENxCXMa1U,14356041,4,73,19,95,5,159342,167171,350000,0,189.89,189.89,37.978,1.998842105,189.89,0,0
1ByeE5NAWTikqwEgXq4Yh7JKpZyskZVDDu,2519452,8,18,3,33,11,18956,33071.66667,135998,1268,63.51,63.51,5.773636364,1.924545455,63.51,0,0
1A5ANdnJuLz1bHCJm3uFtzu7frLzGiVCjC,5083386,3,43,5.5,44,8,61658,53676.14286,104529,667,20.46,20.46,2.5575,0.465,20.46,0,0
1PsfJ6yXu664pUYLbo45ZtQsXt5pTL1NmJ,210960493,5,22,8,32,4,814045,814045,814045,814045,2.84430823,3.62397169,0.711077058,0.113249115,3.62397169,0,0
1K7Gk6kqX6psSWDJaRV6pyDH7dwZuvqtUB,216092720,4,41,5,40,8,1635886.5,1784969.75,3790736,77370,23.79441309,23.79441309,2.958661339,0.591732268,23.66929071,1,0
15EyurFbGngtNJxRfpUBARCQgj2YcFH3og,207826616,2,26,3.833333333,23,6,740264,740264,740264,740264,18.41,22.64,3.068333333,0.984347826,22.64,0,0
1P1XvyxFvQfSMj3VneVdZ6Q5kfypS1PE9y,60353825,9,98,61.75,247,4,67013,13908096,41650929,6346,13.39008981,13.39008981,3.347522453,0.05421089,13.39008981,0,0
12fZ2HxkLjG9zn1u44XYsFFYKHM4A2zCea,174668702,2,29,5,25,5,7693362,11655056.33,25719865,1551942,23249.05024,23249.05144,4649.810047,929.9620576,23249.05144,0,0
18o23FDVNSeUa8ViLcCb65fmBp2BhWY5Za,57067906,8,150,25.71428571,180,7,47045,44206.4,84703,2382,175.6805,175.6805,25.09721429,0.976002778,175.6805,0,0
1D7bvdKjn2iwcp29vVoyGaq37iWbHSizNA,66180442,5,24,4,40,10,11796,23267.88889,100041,1452,9.41038103,9.41038103,0.941038103,0.235259526,9.41038103,0,0
17WqcsioWKuLMSYWgamV8u83fAU1dg7WVr,11303443,4,26,3,33,11,39965,160846,564608,8556,68.19044009,68.19044009,6.199130917,2.066376972,68.19044009,0,0
1DCAMoxX7UbbGXMwBqjQdcjPHJeBVyrDf3,91245577,3,25,2,18,9,97807,100919,190280,1300,5.20165843,5.20165843,0.577962048,0.288981024,5.20165843,0,0
15Yih98bRjz2Zo3HTYNPUDvShQNfyy2RaD,5428222,7,44,1.019607843,52,51,9939,16606.2381,59772,0,97.34707819,97.34707819,1.908766239,1.872059196,97.34707819,0,0
1eDhfYt4xnp78y3AvvJowpBLbL1i1ngY9,1906013,9,6,1,13,13,6247,9724.375,24299,0,58.95,58.95,4.534615385,4.534615385,58.95,0,0
1AurFffVpKxarxAZfxZ2z5qfPoW6VF7oJ7,11327673,8,27,4.307692308,56,13,102972,84091.28571,186968,1384,9.21432344,9.21432344,0.708794111,0.16454149,9.21432344,0,0
12BnGG3EB4DmTnZeAQR3DEHqv8ktKgp8ox,8996629,3,38,4.8,48,10,20042,26162.85714,61482,7730,50.26,50.26,5.026,1.047083333,50.26,0,0
1N3s4H5TYeYnVnEfhfBXazv2KoCWjq3d6t,49099046,4,192,8.869565217,204,23,38855,147667.3182,735806,337,52.56831111,52.56831111,2.285578744,0.2576878,52.56831111,0,0
18R4M4g65Z8RMCy1rbHBT5owNZa6RY18dd,163972650,2,23,4,24,6,69798,69798,69798,69798,6.15,6.15,1.025,0.25625,6.15,0,0
1CRcVgVMjUWwZ2UQESiBkbkDHwoMPWpPt3,184449628,10,223,2.585858586,256,99,27885,188325.0741,3969294,0,1793.055602,1793.055602,18.11167275,7.004123445,1793.055602,3,0
1CKQG6TZRGTdxwYBHgVi3HshTa9iV8ugpU,8200750,9,46,8,64,8,35830,189168.8,801446,20284,127.95,127.95,15.99375,1.99921875,127.95,0,0
1KCDUc7J2NJKwvwifWBzTPJgag6cdGkXkb,7639350,21,10,1.565217391,36,23,19844,889308.8571,6079206,725,275.22,275.22,11.96608696,7.645,275.22,11,0
1GiRmcEFZPCAhN3Q4LRdQPDUqysQm7AtPi,59793223,3,22,2.1,21,10,7602,96300.25,456907,174,25.39,25.39,2.539,1.209047619,25.39,0,0
18dCgveXjDTg2hE7WyGmWjG9EcMBQ9p6X9,56280142,2,25,9,27,3,21671,21671,21671,21671,23.29,23.29,7.763333333,0.862592593,23.29,0,0
1JK9htJ5nS2ipB1hGtwuGzBWGA94i4brdi,3146033,4,30,2.1875,35,16,11911,27431.13333,107700,547,110.68,110.68,6.9175,3.162285714,110.68,0,0
1LnpyWbzFSirVRpZ3Yx6SVn4dLEF5WmEKL,1930861,6,21,4,40,10,10065,10688.77778,23910,610,42.98,42.98,4.298,1.0745,42.98,0,0
16XSsbfvhmVyofctJrvk9XYWmjXWxsep6Q,83541673,14,217,3.8125,244,64,28607,70425.68254,1834097,922,286.6747207,286.6747207,4.47929251,1.174896396,286.6747207,0,0
1NJvwQMy78W9JqwymWCqoEBgJbzGRA3RLp,68040897,5,21,2.25,18,8,168384,865733,3098203,0,14.13475,14.13475,1.69584375,0.753708333,13.56675,2,0
1EjmtFEra1SMCBF9DDWmH9f1z9adxxJq5s,33518804,3,27,1.0625,17,16,112416,267810.6154,1633794,449,9.86,9.86,0.61625,0.58,9.86,0,0
1BxeP4fUjdF9TJ761Z3YVpJjC1xs7TpZjZ,557527,8,7,1.066666667,16,15,7333,10322.91667,47422,3408,2.44,2.44,0.162666667,0.1525,2.44,0,0
1HLi9jBLWfLECLePnfEhp9GzicHGLmmFJe,54239269,3,49,2.294117647,39,17,104560,474846.8333,2015917,451,228.1863994,228.1863994,13.42272938,5.850933319,228.1863994,0,0
1K13XDGGdiTEndewfVgGHn8tmoN2tAVtwo,55643938,4,69,1.666666667,65,39,13932.5,146293.8824,941490,0,204.8927013,204.8927014,5.253659007,3.152195407,204.8927014,0,0
1KTRajRfJpMXXaimccpbqLcZKoUfMtBuoa,3491,60,1,1,30,30,0,212.75,989,0,0.3,0.3,0.01,0.01,0.3,1,0
1zXzDGhCaQKwwswB8WzqEvtyg6AbcZBTM,41079173,2,32,2.727272727,30,11,1223424,2998954,10193697,2504,1418.70534,1418.70534,128.9732127,47.290178,1418.70534,1,0
1CFYWmzxZt9a7y8evvhnXysBwRVTxk7fP7,3623156,17,30,1.044776119,70,67,8500.5,17348.52381,89086,0,25.17,25.17,0.375671642,0.359571429,25.17,0,0
1JpZpX2NfVA1cCsoDgK7SAKKvfxQVTto7J,449691,21,6,13.75,55,4,839.5,839.5,1543,136,5.31,5.31,1.3275,0.096545455,5.31,0,0
15A5runDy2wCPZuUFE5mCMmXe4iB3DBwSC,20154350,6,112,12.76923077,166,13,60722,97212.36364,227719,19142,454.9224942,454.9224942,34.99403802,2.740496953,454.9224942,0,0
1G83duMY5fJNQj7i1V9PeTJk5yqqPLHFGP,24911240,5,73,1.014285714,71,70,17954.5,30137.76,114026,1798,57.64103409,57.64103409,0.823443344,0.811845551,57.64103409,0,0
1JtDiqvAPEb33g5NGb4gjykpkEfzopmBXH,9817471,3,23,3.833333333,23,6,394362,394362,750017,38707,55.65,57.95,9.275,2.519565217,57.95,0,0
1FLKY8qwxSxMks9dSLGN7SSy6aERvpynNu,4840400,4,39,4.75,38,8,60756,54845,72085,30126,56.65,56.65,7.08125,1.490789474,56.65,0,0
1JeMsRPJ3idMpFNGKw1FBxsEoMkmLQqwLW,4878637,6,34,1,34,34,21928,28460.12,82125,0,115.74,115.74,3.404117647,3.404117647,115.74,1,0
1KYSZEzUFzBUFWt37waNBmLqUebXSq2ddG,2929916,5,18,4,32,8,28595,84601.6,296418,7308,33.97,33.97,4.24625,1.0615625,33.97,0,0
1KdCqZc2nmbREsb2529A2XCsS3y4uD74gx,3355718,21,8,1.529411765,26,17,6675,18785.83333,49328,237,42.14,42.14,2.478823529,1.620769231,42.14,0,0
1Q6B7S71uxmPkGCeGeZiS4D671oKd8mxGP,92933509,30,349,2.96031746,373,126,24829,116174.1545,7091750,0,1275.728878,1275.738878,10.12483236,3.42021147,1275.738878,1,0
12NiDzMEmWrKLzhS5gkHXLMXuinqfDomqJ,9148040,2,33,2.7,27,10,95515.5,152204.8,482590,11924,25.21,27.21,2.521,1.007777778,27.21,0,0
13UdHbtBQoFY17Ej9gGgmsjhSenrWn688x,4817154,2,30,4.833333333,29,6,20234,102898.2,422258,53,55.08,55.08,9.18,1.899310345,55.08,0,0
1EPdhE7dnYbsUQWGqXN2DDwNvVNW5hozMi,59897200,3,52,6,54,9,88945,296223.5714,786818,10671,51.99209655,51.99209655,5.776899617,0.962816603,51.99209655,0,0
1JRMaogG9ZBgYn9PJxwyRTxoJjMEV3iWRo,48890606,6,164,3.869565217,178,46,34556.5,253739.4545,3720203,0,148.5,148.5,3.22826087,0.834269663,148.5,0,0
15pgeckyMpz9nGMVbL6UqRBUhXJuCx1Fe6,254669,13,4,1.25,20,16,3732,3818.777778,9266,1556,102.81,102.81,6.425625,5.1405,102.81,0,0
13FbKqyxiBnR1AsjhqVdrFUE5SpHqjS7da,32146627,2,102,7,98,14,64780,141550.3636,513206,14825,182.1,184.63,13.00714286,1.883979592,184.63,0,0
13xccTENfWmhkNU9MNwMAD6rQLNodV8iyL,61966263,4,21,4.6,23,5,352066,13974137.33,41570346,0,8.96652803,8.96652803,1.329305606,0.28897948,6.64652803,2,0
14ncTHypHRFE5UzUJZ6AjAT7ykeuHWYL3g,3016776,8,28,18.5,74,4,104985.5,104985.5,132354,77617,26.83776082,26.83776082,6.709440205,0.362672444,26.83776082,0,0
1PqYze7YmxivhKkKkCR8FznF6RBfy64nDK,6367020,2,24,5.4,27,5,62367,62367,100712,24022,35.19,35.19,7.038,1.303333333,35.19,0,0
189Neh5StHjmPNRTwZdFTvF126CJU5JgAN,117852740,11,92,3.870967742,120,31,38974,508303.8333,6890152,0,5.32736242,5.32736242,0.171850401,0.044394687,5.32736242,2,0
1GTLXA2C2ksFbyabsgaAiYMFgzv2DfNSkS,143576997,441,9,238,714,3,441690,441690,722026,161354,16.01,16.01711,5.336666667,0.022432927,16.01711,0,0
1Hk1PoxRTLyLBTkhCWCTwN597iet6STo39,51752019,3,350,3.520408163,345,98,12910,38993.89583,715094,0,18.93,18.93,0.193163265,0.054869565,18.93,0,0
1H9qGEsYhmTyFquF5puLbwg4ykTYbPHPTx,77284958,12,29,2.523809524,53,21,36852,31528.33333,57733,0,74.74,74.74,3.559047619,1.410188679,74.74,0,0
1NHea3evfeu8sxk2AKoC93ypFYeNEmwZjr,839117,12,10,9.2,46,5,7989,7989,9949,6029,2.18,2.18,0.436,0.047391304,2.18,0,0
1E1XgiJAzm1Wn7ZWuhkryzBoViBJ7CcRCQ,67601308,15,26,3.538461538,46,13,170290,648341,2735448,1234,20.7759047,20.7759047,1.598146515,0.451650102,20.7759047,0,0
13C7tQAzjgtqGhYpP1f9Ne9KaXA5RVUpTC,33917469,3,33,7.4,37,5,1536,10455.25,38372,377,7.85,10,1.57,0.27027027,10,0,0
1148tsSqptBTH97mG2ZRipZdf8UUwhBWfQ,184298448,2,38,4,36,9,92990906,92990906,92990906,92990906,10.00818956,10.00818956,1.112021062,0.278005266,10.00818956,1,0
1Kdyo1PZsKRao9qgGVUdRrnrHiu9aP3fKm,14582764,3,24,1.375,22,16,11591,136138.0714,1553697,3891,412.23,412.23,25.764375,18.73772727,412.23,0,0
13QLvYkA7vrgZCnNcBKPbi2CxW8CK21rgb,49938756,5,439,3.848,481,125,40829,53751.33058,244701,769,430.2496635,431.0496635,3.441997308,0.896153147,431.0496635,0,0
1AQLGa7HTXbQPCHSXFBHwTPHm5xAvLHYqB,105361834,3,28,1.5,27,18,20122,81561.41177,819238,0,71.23600732,71.23600732,3.957555962,2.638370641,71.23600732,2,0
17JDUjVHUg5Aj9AoDK5QUbomr9aXXZehzo,185684643,2,34,5.142857143,36,7,115919.5,115919.5,170176,61663,36.08285551,36.08285551,5.154693644,1.002301542,36.08285551,0,0
1HJSJvGnRgnc2FVpPmvivyNDFYjw7MvEg6,12538136,7,10,3.75,30,8,24544,24544,39011,10077,2.73689746,2.73689746,0.342112183,0.091229915,2.73689746,1,0
1NbpUComTEGwkWNH5KCn7aLEjYrHW7YZeY,56523771,17,9,1.333333333,16,12,30629,30629,30629,30629,1098.78,1098.78,91.565,68.67375,1098.78,0,0
17tNdMMbQZtSnXgdGXJJHivdhqi2n2xHMP,177639082,3,71,18.5,74,4,3260726,3260726,3260726,3260726,66.10165155,66.10165155,16.52541289,0.893265561,66.10165155,0,0
19mp2oMBgrAkVoBEvsysxKHoZofL7CEaUS,8737295,4,15,1.166666667,14,12,160401.5,292081.25,842370,5152,1685.98,1685.98,140.4983333,120.4271429,1685.98,0,0
16oarNsEMM8T4AmJFmJTMkEiNuG1AaRvi6,47092330,4,38,2,34,17,64466,172422.7778,653587,3672,14.95,14.95,0.879411765,0.439705882,14.95,0,0
1Bbhao2iVcnH7xu1hQ9dsdWxwzJWKczrRw,8160477,7,47,1,72,72,10659,19377.67308,85551,0,82.2858855,82.2858855,1.142859521,1.142859521,82.2858855,0,0
1E9fktgGKoXfJ2fvr6McQbgfFeQyPDgsv2,8978229,6,79,6.615384615,86,13,35149.5,40152.66667,107354,483,90.7,90.7,6.976923077,1.054651163,90.7,0,0
1rAz6BnHmBoEgJ5d9ygxfmiAkTnB4Kctm,130128894,4,57,12.6,63,5,202697.5,186137.5,339155,0,4.32755026,4.32755026,0.865510052,0.068691274,4.32755026,0,0
129uKyNZhtNroo3NCMUigcUbvciUdzWzkZ,1155991,8,10,1.933333333,29,15,67143.5,67143.5,126244,8043,6.66595979,6.66595979,0.444397319,0.229860682,6.66595979,0,0
1BBqEAQySWrJPKCFaKT66rYQWkThn5ZEj6,3592,806,1,1,403,403,0,3.731183,562,0,4.03,4.03,0.01,0.01,4.03,1,0
1N1trcXNKXkLQcAvhohZhWtyjmu82LkgzM,67604360,3,18,1.6,16,10,2558,111592.4,549089,625,11.981,11.981,1.1981,0.7488125,11.981,0,0
1CpsZg3XmFkjQVSmXt2xsBdmCNv2FXACBp,16870389,13,51,1.212121212,80,66,12384,25577.11905,207699,0,174.3725228,174.3725228,2.642007922,2.179656535,174.3725228,0,0
19XKX1siSP5d8x4P1LS9Hdvg1vnJB8BN6L,19899041,5,28,1.076923077,28,26,15626,27274.90909,109833,2790,17.6038554,17.6038554,0.677071362,0.628709121,17.6038554,0,0
1EmibymuYDnxBqzyk3ivMSX5TMnWwQGK3u,2657141,16,31,6.25,200,32,4981,11766,78868,0,17.71,17.71,0.5534375,0.08855,17.71,0,0
1PqHdpJTwbxUne1MLKv3xc5hmHjM91UonQ,103603511,5,151,2.923076923,152,52,27914,38514.95556,197642,1419,254.6568759,254.6568759,4.897247422,1.675374184,254.6568759,0,0
14LfunNd4Boq32SmFXE8AbbfypFWAxfneG,47362487,6,13,7.5,30,4,2209737,2209737,2209737,2209737,24.08197537,24.08197537,6.020493843,0.802732512,24.08197537,0,0
1EpLmrPu7BFff1wLfqoronESYX1m6M5SkM,1986669,2,20,1,18,18,9477.5,21542.5625,83464,3316,17.93,17.93,0.996111111,0.996111111,17.93,0,0
1CTEauYtDPmXnBsri4eX19FybjSX9MAMUW,8636111,11,60,4.68,117,25,3550,16474.09091,84193,982,110.7498542,110.7498542,4.429994168,0.946579951,110.7498542,0,0
13HJ1FN2FCvN8dFykTKjgDdFUphovzv55Z,7004523,5,40,1.363636364,45,33,20578,34712.12903,144249,414,38.02,38.02,1.152121212,0.844888889,38.02,0,0
1Cwnv2RbHUc6ZseQ5D7aRJjvzyjYbDwPCa,44853374,159,23,1.23628692,879,711,0,602.702247,24396,0,162.286322,162.869015,0.228250805,0.185288982,162.869015,2,0
15yupMMmdCstGUtWpZHy6jm8wqr6QyCAvX,29622576,5,143,2.392857143,134,56,36984,80975.43396,505613,274,18.01407977,18.01407977,0.321679996,0.134433431,18.01407977,0,0
1GDMghMXnRBrZTFGAW7fuLnvLruWTJ2SsE,5700696,3,18,1,15,15,6287,33210.15385,176013,2819,95.7,95.7,6.38,6.38,95.7,0,0
14hHYQNk3nhHUeCcwWsgbjcyFHKC98QC9Q,4422890,6,28,1.043478261,24,23,24078,34133,90640,4237,45.09,45.09,1.960434783,1.87875,45.09,0,0
1DYaXdgUNYh2E8DMNfz5MBq64EyDRLgome,9508641,5,105,6.314285714,221,35,11244,17689.33333,81236,1626,255.276268,255.356268,7.293607656,1.155458226,255.356268,0,0
15LWn5dE6b7wFimeCZcXTx1znZkmVqsmqQ,2399088,8,17,10.8,54,5,11151,11151,14559,7743,5.89049212,5.89049212,1.178098424,0.109083187,5.89049212,0,0
192iDtR8zJwVRj57SRzvLzbbjqdwy4veAf,47841394,6,275,1.023809524,258,252,17769.5,33264.23478,1320472,0,503.0207871,503.0207871,1.996114235,1.949692973,503.0207871,0,0
189MsZcoPoNq83Yyy64CpWmWmy348ca4cK,163209023,9,26,3.727272727,41,11,41505,107347.4286,328745,165,16.26317025,16.26333025,1.478470023,0.396666591,16.26333025,0,0
1Grhbf6ViiA317EQVe33V2nrDcwqwCemNv,12439707,3,26,8.666666667,26,3,27580,27580,27580,27580,1.01,1.26,0.336666667,0.048461538,1.26,1,0
1B11Fwnqeh7k9vk5tVfdTtAmjFZwJjK4Z9,13381850,2,22,1.153846154,15,13,24941,244552.8889,1736006,5920,216.1325437,216.1325437,16.62558028,14.40883624,216.1325437,0,0
17MTT4FSofqiUPp8Yne1kFUhSS5u9TuE71,196613999,4,123,4.1,123,30,20550,3990769.333,59446446,0,226.7651944,226.7651944,7.447,1.816341464,223.41,0,0
1MMCmpSJ2TEwbt1iqrRpnZB4r66pNHvxqA,5883910,3,49,78,78,1,32769,32769,32769,32769,300000,3.101,0.03,0.03975641,3.101,0,0
1PPCdmqHrf6CFDTdxUPvTuDuJMQqKRTw6F,7416392,5,17,5.333333333,32,6,112111,112111,112111,112111,5.45,5.45,0.908333333,0.1703125,5.45,0,0
13ZPp2TCC6kM1QENx3rWNXnuK3mMsCxmLV,62910974,2,19,1.7,17,10,23241,483009.6667,4159266,1741,8.15155363,8.15155363,0.815155363,0.479503155,8.15155363,0,0
13A3v8Ry5JBEpwf1mardaW6U6TE8p3yZTp,57885896,7,42,2.8,56,20,5038,3185256.941,53832660,0,2.6404762,2.6404762,0.13002381,0.046437075,2.6004762,1,0
124TQXntz7akAYCrUxDjLuVg7fLGTJqcgt,20401963,4,58,3.277777778,59,18,80005,94365.22222,268698,2703,1855.43,1855.43,103.0794444,31.4479661,1855.43,0,0
13rrASRwDx6eGi4FTestgy9tdtVRxG9fkL,183932009,2,62,21,63,3,578562,578562,1151165,5959,5.26,6.06000001,1.753333333,0.096190476,6.06000001,0,0
19ZKSqKmoi9TgXmheSkmwdCVGEB5tg8LFE,10141306,10,20,1.131578947,43,38,1726,5796,39967,0,2854.57,2854.57,75.12026316,66.38534884,2854.57,0,0
19MzHrJts5oR8DdsTEM9VCi2FGnrzFjLVF,5942592,2,35,1.733333333,26,15,62144.5,78439.14286,228149,15821,26.48,26.48,1.765333333,1.018461538,26.48,0,0
1HJ6JYd8851vEK6CmhTbFaAPTXyoGismFD,128164040,2,77,3.315789474,63,19,20488,20488,20488,20488,285.19,285.19,15.01,4.526825397,285.19,0,0
17VzPpMxbrg7rtkjA2NkDdwDCdVCBW78Lt,38247265,10,30,6.05,121,20,8568,15116.22222,55695,642,121.8272874,121.8272874,6.091364368,1.006837086,121.8272874,0,0
1PfcSdacMykNrfip4b73LWpFUcWyV2uanb,16260355,6,48,2.833333333,51,18,25782,48773.76471,257539,797,31.46730394,31.46730394,1.748183552,0.61700596,31.46730394,0,0
18v4KrJrx3CK9gxjj2JSpnhz6cdyJYduz4,10765923,5,64,6.363636364,70,11,16229,150583,815983,0,151.0176107,151.0176107,13.7288737,2.157394438,151.0176107,0,0
18GyF8pJk4oUhF89ovdX3XtRURaV5So2Lx,4597089,4,34,2.526315789,48,19,2075,6812,42414,65,82.5,82.5,4.342105263,1.71875,82.5,0,0
1GxMBmQRxJjPeVW8BEDJDT2QXXKbS3GR4S,3063187,3,32,44,44,1,64294,64294,64294,64294,2.3,3.54,2.3,0.080454545,3.54,0,0
1Q9X876MAEnJhNsbsMr85kqfKh6ciQ1f6R,29189109,2,28,1.636363636,18,11,228684,379128.3333,863906,44795,78.18,78.18,7.107272727,4.343333333,78.18,0,0
17bbzuHdDgqcsYf2V798HCLTcgGiDrNzCR,944365,5,12,2,20,10,1558,4014.222222,14250,0,39.37,39.37,3.937,1.9685,39.37,0,0
1CbTN2JjZDFAMSnBny5Y9XFGt4RNxcpn2G,12626802,5,16,1,19,19,3326,10196.25,61793,632,707.02,707.02,37.21157895,37.21157895,707.02,1,0
1Frxan92nseaX9Uu6ntCmgEs2zTTuiDuYC,8460423,2,37,4.25,34,8,71352,57773.125,111367,0,34.22,34.22,4.2775,1.006470588,34.22,0,0
1GitTj9n1xsmnqvrGecLDrSBDwqGmEwxfR,193969626,4,42,3.142857143,44,14,4249996,4894722.286,10731878,87601,647.5380812,647.5381812,35.53843437,11.30768594,497.5381812,2,0
1F9iSfGx9gUoS4E4XY2vdhtKGxsb32FJvH,753039,8,8,1.307692308,17,13,12451,15884,34510,691,9.65,9.65,0.742307692,0.567647059,9.65,0,0
1GagoZiFShCmA1WaBm8LqduUpZUPvdz3hP,59749488,2,43,4.625,37,8,125628,281893.8,946703,42672,73.89012657,73.89012657,9.236265821,1.997030448,73.89012657,0,0
1GVr2Zo6fwKqe3UqDQGCrdREZzRKxG4Fu4,2436433,4,16,1,19,19,13866,18929.1875,71316,1593,25.66,25.66,1.350526316,1.350526316,25.66,0,0
15nRrsfB5s6BCEr2CKBrmoxn52kSeTuHf5,80180348,6,46,15.5,93,6,12431,27684.33333,71968,1384,10.59,10.90186275,1.765,0.117224331,10.90186275,0,0
1FmZmnijTwempQjzpNsw47FJxGw9jwhgiW,157539321,7,62,9.444444444,85,9,113308,32194931,96470066,1419,36.05995351,58.02205484,4.006661501,0.68261241,58.02205484,0,0
1Nyh9Hns3mjnxVZVso8fzCyEXMTJ2an3ih,8651131,10,37,1.026315789,39,38,20434.5,35137.5,203920,1873,21.99,21.99,0.578684211,0.563846154,21.99,0,0
1NSJ5G4f8St8QAijsa5Y2tSncQZEGNstN5,78972312,6,336,3.459677419,429,124,25054,74435.10744,2955090,849,1746.817687,1746.817687,14.08723941,4.071836101,1746.817687,0,0
12cnyXzae4UVnnUL9GX3PwvUTMrybeZBZZ,7031338,7,68,14.1,141,10,14234,31556.875,150627,2020,170.44,170.44,17.044,1.208794326,170.44,0,0
1JWP2JeSEQw13ma3QrbBfzuVHkj26GTUwv,62694125,3,21,2.714285714,19,7,228346.5,228346.5,456693,0,153.247783,153.247783,21.89254042,8.065672788,153.247783,1,0
16RkuoyDiC9R2qEWDGWEsgmoj1dCyfcbui,10171842,8,50,9.294117647,158,17,14361,54090.55556,257886,4718,111.31,111.31,6.547647059,0.704493671,111.31,0,0
148271z1WgTBkxFJLiqmbK5C6hdCWpNh3r,2689365,4,22,1,25,25,5615.5,13318.16667,48726,1186,31.69,31.69,1.2676,1.2676,31.69,0,0
12KkoWC7vbFn75vYiTSXFkeSBQzoojoha3,178679040,3,34,3.666666667,33,9,84692,102197.3333,200133,21767,43.5,43.5,4.833333333,1.318181818,43.5,0,0
18ZL4j8q4mUxiScibabWeppskeXxZQWwgR,91372688,4,19,1.3125,21,16,23354,38680.875,172605,1134,54.2815,54.2815,3.39259375,2.584833333,54.2815,2,0
1F7GzBR4Q1Ei5YNXyiXATTNwLCgUkQkWew,7399751,6,63,6.526315789,124,19,4037,18077.61905,130550,0,279.89,279.89,14.73105263,2.257177419,279.89,0,0
1ATdjMg7HX5ioDnvMByRohNRLqKhVmc75e,135358029,9,156,9.055555556,163,18,228577,600562.9333,2204400,1461,296.7274472,296.7274472,16.48485818,1.820413787,296.7274472,1,0
18SWuDNndbNtnBG4hAXjNHjYpUUDgi7evB,56942139,2,54,5.333333333,48,9,192456,396108.75,1155573,43950,50.25,50.25,5.583333333,1.046875,50.25,0,0
1BmWiHDs68i7MgqdWTodEMsU3rkj5WXkXB,10190601,4,70,13,130,10,27138,78803.44444,277719,1729,14.95017176,14.95017176,1.495017176,0.115001321,14.95017176,0,0
183pZcpooLRGDfaHCDcZbWotkK2ssjjpf2,4314764,6,18,1,26,26,31886.5,31670.66667,70018,0,103.54,103.54,3.982307692,3.982307692,103.54,0,0
1KH6raJZFrGtjpFYGHrY43JyvWqLKch7yZ,69044584,2,25,1.7,17,10,371636,355702,672429,33659,3.87783493,3.87783493,0.387783493,0.228107937,3.87783493,0,0
14orw9hQCxRqKkTaesGHTBDg9wdc3uBC7Y,79043365,3,25,2.222222222,20,9,772790,3645613.25,13022195,14678,1.68055081,1.68055081,0.186727868,0.084027541,1.68055081,0,0
1LMaCyq4P1ZteaYmStaGcqxNyRJp2cK9EY,113705250,14,40,1.054054054,39,37,25288,47459.6875,338578,611,279.43,279.43001,7.552162162,7.164872051,279.43001,0,0
17pfg6L3hT1ZPBASPt7DCQZfy9jWeMGq1W,26574834,4,53,1.90625,61,32,1443,8718.645161,191296,149,675.75,675.75,21.1171875,11.07786885,675.75,0,0
1aj2Z4a7EDbKLeUw3wgMeRmBYyyAnTStU,192812595,2,53,3.583333333,43,12,35186628.5,35186628.5,47632084,22741173,19.41195653,19.41195655,1.617663044,0.45144085,19.41195655,0,0
16JdJp9fd28Zz8VmwjKUC7jf8DvyZmDm5E,6552092,5,22,1.833333333,33,18,4419.5,16894.375,109337,0,21.41,21.41,1.189444444,0.648787879,21.41,0,0
1381DxRrzNA1n2Q2G39KGsmgWZx1RDGPJJ,20777240,26,62,1.171122995,219,187,4548,9800.421569,90732,0,10.08,10.08,0.053903743,0.046027397,10.08,0,0
16c4fKpNC5VjwUF6LTAg6VHvQAUZKArCjd,18659174,11,13,1,14,14,54175,49945.5,90812,620,2.54,2.54,0.181428571,0.181428571,2.54,1,0
1Fxa945GrSBYzAHjV3qNvX5CVaKz3T2vbg,20057906,3,20,2.25,18,8,76335.5,234558.25,779960,5602,1.3,1.3,0.1625,0.072222222,1.3,0,0
1HadJ2JLNKZoH6qrnFDLvRGhhhfUxD6jQY,8652296,2,41,8.8,44,5,2717.5,4496,12183,366,101.16,101.16,20.232,2.299090909,101.16,0,0
